,Unnamed: 0,addressType,basementArea,caseUrl,energyLabel,housingArea,lotArea,monthlyExpense,numberOfFloors,numberOfRooms,perAreaPrice,priceCash,priceChangePercentage,yearBuilt,municipalityCode,numberOfBuildings,zipCode,municipality,latitude,longitude,basement,lot
6601,6601,villa,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=082018&shopno=100289&fromsite=boligsiden&csref=boligsiden,d,128.0,714.0,2184,1.0,3.0,10433.0,1350000,0.0,1976.0,621,1,6040,Kolding,55.56571,9.40979,0,1
6602,6602,villa,0.0,https://www.danbolig.dk?propertyid=0140000142&brokerid=014,d,150.0,1435.0,2526,1.0,6.0,11495.0,1845000,-10.0,1966.0,316,1,4300,Holbæk,55.643105,11.6702385,0,1
6603,6603,condo,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=31JE1821&shopno=270123&fromsite=boligsiden&csref=boligsiden,c,52.0,0.0,2764,1.0,2.0,74038.0,3850000,0.0,1901.0,101,1,1428,København,55.67584,12.598116,0,0
6604,6604,condo,0.0,https://home.dk/sag/7090000564,c,65.0,0.0,1113,1.0,2.0,5385.0,350000,0.0,1934.0,779,1,7840,Skive,56.545418,9.124816,0,0
6605,6605,condo,0.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R484&sagsnr=484-1761,d,44.0,0.0,1969,,2.0,13523.0,595000,0.0,1987.0,860,1,9480,Hjørring,57.41334,9.74759,0,0
6606,6606,condo,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=64131&shopno=100612&fromsite=boligsiden&csref=boligsiden,c,146.0,0.0,3438,1.0,4.0,31473.0,4595000,0.0,2009.0,461,1,5000,Odense,55.406864,10.380803,0,0
6607,6607,villa,0.0,https://www.brikk.dk/ejendom/dalbyvej-23-9230-svenstrup-j/,d,92.0,808.0,1776,1.0,3.0,16707.0,1725000,0.0,1963.0,851,1,9230,Aalborg,56.990334,9.881069,0,1
6608,6608,villa,121.0,https://www.danbolig.dk?propertyid=0580000346&brokerid=058,b,121.0,840.0,3299,2.0,4.0,24329.0,4395000,0.0,1977.0,259,1,4681,Køge,55.410187,12.148582,1,1
6609,6609,villa,0.0,https://home.dk/sag/2010003015,a2010,164.0,1027.0,2481,1.0,5.0,22530.0,3695000,0.0,2015.0,316,1,4532,Holbæk,55.73539,11.538522,0,1
6610,6610,villa,0.0,https://johnfrandsen.dk/sag/36460000454/hybenvej-7-8763-rask-moelle/,c,119.0,812.0,1736,1.0,4.0,9274.0,1195000,0.0,1974.0,766,1,8763,Hedensted,55.870792,9.61159,0,1
6611,6611,terraced house,50.0,http://ekmanbolig.dk/koeb-bolig/bolig.aspx?shopid=1960&caseno=34603380,c,132.0,222.0,4867,3.0,6.0,35678.0,4895000,0.0,1965.0,230,1,3460,Rudersdal,55.838856,12.445484,1,1
6612,6612,condo,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=F4909&shopno=260381&fromsite=boligsiden&csref=boligsiden,d,69.0,0.0,1962,1.0,3.0,50652.0,3495000,0.0,1914.0,147,1,2000,Frederiksberg,55.693703,12.535354,0,0
6613,6613,villa,14.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R202&sagsnr=20203106,a2010,162.0,7291.0,1586,1.0,4.0,13940.0,2650000,0.0,1910.0,400,1,3700,Bornholm,55.11937,14.819003,1,1
6614,6614,villa,74.0,https://johnfrandsen.dk/sag/DB0160000548/vesterhavsgade-172-7680-thyboroen/,e,127.0,592.0,1202,1.0,4.0,3721.0,595000,0.0,1946.0,665,1,7680,Lemvig,56.696518,8.203436,1,1
6615,6615,condo,0.0,https://www.litzabolig.dk/detail/e2a985b5-6b2f-4b1b-a355-a5fb9ee3bdb5/lovegade-51a-st-4200-slagelse,d,71.0,0.0,2829,3.0,3.0,16197.0,1150000,0.0,1920.0,330,1,4200,Slagelse,55.404648,11.34675,0,0
6616,6616,full year plot,0.0,https://www.vestkystmaegleren.dk/sag.aspx?mgl=1830&sagsnr=LHG6847,,,564.0,662,,,1415.0,798000,0.0,,860,1,9480,Hjørring,57.36051,9.71683,0,1
6617,6617,villa,0.0,https://home.dk/sag/6110003637,a2015,163.0,922.0,3212,1.0,4.0,27577.0,4495000,0.0,2020.0,630,1,7100,Vejle,55.725796,9.502183,0,1
6618,6618,condo,0.0,https://www.lokalbolig.dk/?sag=12-X0000976,d,98.0,0.0,2897,1.0,2.0,55612.0,5450000,-3.54,1200.0,101,1,2100,København,55.709816,12.572324,0,0
6619,6619,villa,50.0,https://home.dk/sag/6010001105,d,140.0,868.0,2739,2.0,5.0,12018.0,1995000,-9.11,1973.0,730,1,8920,Randers,56.46929,9.988073,1,1
6620,6620,condo,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=304122&shopno=105704&fromsite=boligsiden&csref=boligsiden,c,53.0,0.0,2505,1.0,3.0,41038.0,2175000,-3.33,1949.0,223,1,2970,Hørsholm,55.87944,12.496667,0,0
6621,6621,villa,0.0,https://johnfrandsen.dk/sag/34080000482/kornmarken-47-8450-hammel/,a2015,161.0,890.0,2947,1.0,5.0,23571.0,3795000,0.0,2021.0,710,1,8450,Favrskov,56.23953,9.847481,0,1
6622,6622,condo,0.0,http://www.paulun.dk/bolig-redirect?mgl=2642&sagsnr=IB-KM053,c,112.0,0.0,5014,1.0,3.0,64688.0,7245000,0.0,2008.0,101,1,1561,København,55.66017,12.561751,0,0
6623,6623,villa,59.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=N300939&shopno=270049&fromsite=boligsiden&csref=boligsiden,c,162.0,598.0,2375,3.0,4.0,21392.0,3995000,0.0,1930.0,461,1,5270,Odense,55.414627,10.35879,1,1
6624,6624,villa,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=22141&shopno=270207&fromsite=boligsiden&csref=boligsiden,c,196.0,1015.0,2193,1.0,6.0,12263.0,2495000,0.0,1999.0,787,1,7700,Thisted,56.963337,8.788797,0,1
6625,6625,villa,0.0,https://home.dk/sag/6320001378,,102.0,1040.0,853,2.0,3.0,17883.0,1825000,0.0,1902.0,740,1,8600,Silkeborg,56.192974,9.651665,0,1
6626,6626,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=VN00632&shopno=260142&fromsite=boligsiden&csref=boligsiden,d,145.0,654.0,4724,2.0,5.0,40370.0,5995000,0.0,1970.0,151,1,2750,Ballerup,55.75568,12.391573,0,1
6627,6627,condo,0.0,https://home.dk/sag/6200001134,d,83.0,0.0,2157,2.0,3.0,40952.0,3399000,0.0,1905.0,751,1,8000,Aarhus,56.157764,10.196397,0,0
6628,6628,terraced house,0.0,https://home.dk/sag/6100000362,c,102.0,465.0,1661,2.0,4.0,14893.0,1595000,0.0,1911.0,661,1,7500,Holstebro,56.355423,8.612234,0,1
6629,6629,terraced house,12.0,https://home.dk/sag/1530001405,d,122.0,335.0,3918,3.0,4.0,48386.0,5995000,0.0,1961.0,159,1,2800,Gladsaxe,55.759827,12.485734,1,1
6630,6630,condo,0.0,https://www.edc.dk/sag/?sagsnr=30006058,e,55.0,0.0,2218,3.0,2.0,25364.0,1395000,0.0,1946.0,217,1,3000,Helsingør,56.035297,12.59938,0,0
6631,6631,terraced house,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=122041&shopno=105574&fromsite=boligsiden&csref=boligsiden,c,82.0,159.0,2984,2.0,4.0,32478.0,2595000,-3.71,1966.0,169,1,2630,Høje-Taastrup,55.641045,12.296069,0,1
6632,6632,villa,0.0,https://home.dk/sag/2370000590,e,155.0,805.0,2560,2.0,5.0,12058.0,1995000,0.0,1975.0,350,1,4070,Lejre,55.686764,11.84669,0,1
6633,6633,villa,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=2022V198&shopno=270191&fromsite=boligsiden&csref=boligsiden,d,107.0,734.0,1875,1.0,4.0,14115.0,1595000,0.0,1969.0,615,1,8700,Horsens,55.843918,9.825492,0,1
6634,6634,villa,116.0,https://www.danbolig.dk?propertyid=0970000247&brokerid=097,e,116.0,704.0,4070,2.0,4.0,27839.0,4695000,0.0,1964.0,210,1,3050,Fredensborg,55.96367,12.515596,1,1
6635,6635,holiday house,0.0,https://www.danbolig.dk?propertyid=3120000092&brokerid=312,,153.0,1348.0,1354,1.0,4.0,7982.0,1295000,0.0,1976.0,851,1,9280,Aalborg,56.988995,10.178529,0,1
6636,6636,villa,0.0,https://www.danbolig.dk?propertyid=2080000118&brokerid=208,c,165.0,954.0,2849,1.0,5.0,22368.0,3995000,0.0,2004.0,376,1,4800,Guldborgsund,54.785854,11.866467,0,1
6637,6637,condo,0.0,https://www.danbolig.dk?propertyid=2750000353&brokerid=275,b,88.0,0.0,3118,3.0,3.0,28352.0,2495000,0.0,1967.0,161,1,2600,Glostrup,55.668686,12.415209,0,0
6638,6638,villa,0.0,https://www.dreiststorgaardbolighandel.dk/sag.aspx?mgl=2796&sagsnr=174935,d,113.0,800.0,2377,1.0,4.0,28162.0,3295000,0.0,1970.0,259,1,4600,Køge,55.496193,12.184093,0,1
6639,6639,terraced house,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=10302627&shopno=270158&fromsite=boligsiden&csref=boligsiden,b,66.0,87.0,3036,2.0,2.0,31456.0,2095000,0.0,1987.0,169,1,2630,Høje-Taastrup,55.640457,12.2776375,0,1
6640,6640,condo,0.0,http://www.jespernielsen.dk/redirect.php?mgl=2706&sagsnr=JNG02273,d,42.0,0.0,3089,1.0,2.0,104643.0,4395000,0.0,1899.0,101,1,2720,København,55.693306,12.483095,0,0
6641,6641,cooperative,0.0,https://www.edc.dk/sag/?sagsnr=90005674,b,97.0,0.0,7757,1.0,3.0,2010.0,195000,0.0,2009.0,851,1,9280,Aalborg,57.000404,10.1031685,0,0
6642,6642,villa,0.0,https://www.danbolig.dk?propertyid=2980000104&brokerid=298,g,65.0,625.0,1652,1.0,3.0,10866.0,998000,0.0,1900.0,746,1,8680,Skanderborg,56.11226,9.732873,0,1
6643,6643,terraced house,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=3158227&shopno=104918&fromsite=boligsiden&csref=boligsiden,b,102.0,235.0,2119,2.0,4.0,17977.0,1795000,0.0,1979.0,330,1,4200,Slagelse,55.39769,11.334576,0,1
6644,6644,farm,0.0,https://www.edc.dk/sag/?sagsnr=70706726,e,181.0,24772.0,2341,2.0,4.0,10916.0,1895000,0.0,1982.0,657,1,7400,Herning,56.194252,8.904693,0,1
6645,6645,hobby farm,0.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R703&sagsnr=7031541,f,165.0,93657.0,1963,2.0,5.0,24375.0,4485000,0.0,1917.0,630,1,7182,Vejle,55.735962,9.309781,0,1
6646,6646,holiday house,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=3158238&shopno=104918&fromsite=boligsiden&csref=boligsiden,,66.0,802.0,1637,1.0,4.0,19856.0,1375000,0.0,1984.0,330,1,4200,Slagelse,55.43349,11.209064,0,1
6647,6647,condo,4.0,https://www.detlillehvidehus.dk/sag.aspx?mgl=2290&sagsnr=20220483,c,35.0,0.0,1205,1.0,1.0,34143.0,1195000,0.0,1970.0,183,1,2635,Ishøj,55.6129,12.360263,1,0
6648,6648,holiday house,0.0,https://www.robinhus.dk/redirect/?caseno=PLA-0000516,,42.0,900.0,1006,1.0,2.0,23786.0,999000,0.0,2006.0,360,1,4970,Lolland,54.701122,11.272156,0,1
6649,6649,villa,8.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=44411702&shopno=250088&fromsite=boligsiden&csref=boligsiden,d,93.0,612.0,3163,1.0,3.0,35819.0,3598000,0.0,1948.0,751,1,8210,Aarhus,56.173527,10.179249,1,1
6650,6650,terraced house,8.0,https://home.dk/sag/2100000631,d,68.0,170.0,1424,3.0,2.0,9110.0,645000,0.0,1886.0,400,1,3700,Bornholm,55.10348,14.703374,1,1
6651,6651,villa,25.0,https://www.danbolig.dk?propertyid=2770000101&brokerid=277,d,95.0,102.0,2822,3.0,4.0,37574.0,3795000,0.0,1943.0,440,1,5300,Kerteminde,55.447636,10.653402,1,1
6652,6652,holiday house,0.0,https://www.edc.dk/sag/?sagsnr=33002191,,118.0,3557.0,2717,1.0,5.0,66667.0,8000000,0.0,1967.0,260,1,3300,Halsnæs,56.018074,12.030031,0,1
6653,6653,condo,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=99000011&shopno=270308&fromsite=boligsiden&csref=boligsiden,d,76.0,0.0,2946,5.0,3.0,52618.0,3999000,-4.67,1912.0,101,1,2300,København,55.665096,12.609401,0,0
6654,6654,condo,0.0,https://johnfrandsen.dk/sag/34470000134/borgergade-24-1-th-9000-aalborg/,e,79.0,0.0,2364,1.0,3.0,22722.0,1795000,0.0,1897.0,851,1,9000,Aalborg,57.051723,9.914625,0,0
6655,6655,terraced house,0.0,https://home.dk/sag/2370000915,f,105.0,259.0,2033,1.0,4.0,14796.0,1595000,0.0,1987.0,250,1,4050,Frederikssund,55.757423,11.914748,0,1
6656,6656,holiday house,0.0,https://www.edc.dk/sag/?sagsnr=68504089,,164.0,3744.0,5164,2.0,6.0,29669.0,4750000,0.0,1984.0,573,1,6857,Varde,55.55255,8.108815,0,1
6657,6657,villa,0.0,https://www.edc.dk/sag/?sagsnr=34010063,c,145.0,788.0,3557,1.0,5.0,26257.0,3995000,0.0,1998.0,219,1,3320,Hillerød,55.91004,12.147666,0,1
6658,6658,villa,0.0,https://www.brikk.dk/ejendom/rhodesiavej-60-2770-kastrup/,a2010,175.0,602.0,3721,2.0,6.0,52536.0,8495000,0.0,1971.0,185,1,2770,Tårnby,55.603504,12.577158,0,1
6659,6659,villa,0.0,https://www.lokalbolig.dk/?sag=21-X0000408,d,160.0,1011.0,4787,1.0,6.0,36411.0,5995000,0.0,1972.0,155,1,2791,Dragør,55.593494,12.632609,0,1
6660,6660,villa,0.0,https://johnfrandsen.dk/sag/34030000406/yduns-vej-9-9500-hobro/,a2015,163.0,803.0,3845,1.0,5.0,18393.0,2998000,-8.18,2019.0,846,1,9500,Mariagerfjord,56.630856,9.794765,0,1
6661,6661,holiday plot,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=8340105&shopno=270250&fromsite=boligsiden&csref=boligsiden,,,1328.0,297,,,105.0,139000,0.0,,707,1,8950,Norddjurs,56.592525,10.315595,0,1
6662,6662,villa,0.0,https://home.dk/sag/9230001406,d,166.0,770.0,2763,1.0,5.0,20487.0,3495000,0.0,1988.0,461,1,5270,Odense,55.435825,10.34426,0,1
6663,6663,villa,0.0,https://www.danbolig.dk?propertyid=0590000666&brokerid=059,c,119.0,591.0,4330,1.0,5.0,38842.0,4797000,0.0,1960.0,175,1,2610,Rødovre,55.699238,12.4372635,0,1
6664,6664,villa,0.0,https://www.boligbornholm.dk/sag.aspx?mgl=2841&sagsnr=BB-339,c,227.0,1973.0,2835,1.0,7.0,13200.0,2995000,0.0,1800.0,400,1,3700,Bornholm,55.09618,14.721119,0,1
6665,6665,condo,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=5210JJZ&shopno=103468&fromsite=boligsiden&csref=boligsiden,c,81.0,0.0,3457,1.0,3.0,52469.0,4250000,-5.45,1969.0,173,1,2800,Lyngby-Taarbæk,55.795235,12.503967,0,0
6666,6666,villa,0.0,http://www.riishoj.dk/sag.aspx?mgl=2774&sagsnr=H-3247,e,101.0,775.0,1769,1.0,3.0,9500.0,1045000,0.0,1820.0,615,1,8700,Horsens,55.920704,9.998,0,1
6667,6667,holiday house,0.0,https://home.dk/sag/2350001273,,58.0,816.0,1077,1.0,2.0,17768.0,995000,0.0,1935.0,306,1,4560,Odsherred,55.861485,11.530869,0,1
6668,6668,villa,4.0,https://www.benzon-emgl.dk/redirect/?caseno=33290000450,e,108.0,751.0,2749,2.0,5.0,10655.0,1195000,0.0,1918.0,260,1,3390,Halsnæs,55.96253,11.854045,1,1
6669,6669,condo,0.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R256&sagsnr=256S971,e,59.0,0.0,1589,1.0,2.0,28729.0,1695000,0.0,1942.0,219,1,3400,Hillerød,55.932835,12.318231,0,0
6670,6670,villa,0.0,http://www.kjeldskov.dk/sag/sagsnr?MglID=1794&sagID=SC30169,f,171.0,753.0,3568,1.0,5.0,21135.0,3650000,0.0,1964.0,253,1,2670,Greve,55.59909,12.236118,0,1
6671,6671,villa,0.0,https://www.edc.dk/sag/?sagsnr=78605216,d,97.0,627.0,760,2.0,5.0,5857.0,545000,0.0,1923.0,779,1,7884,Skive,56.82468,8.994818,0,1
6672,6672,condo,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=533861&shopno=270233&fromsite=boligsiden&csref=boligsiden,e,93.0,0.0,2805,1.0,3.0,34122.0,2798000,0.0,1940.0,751,1,8000,Aarhus,56.157913,10.1832285,0,0
6673,6673,villa,102.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=209000&shopno=101079&fromsite=boligsiden&csref=boligsiden,d,102.0,646.0,4379,2.0,3.0,32366.0,4850000,0.0,1963.0,167,1,2650,Hvidovre,55.632725,12.478671,1,1
6674,6674,villa,0.0,https://www.edc.dk/sag/?sagsnr=97003243,d,110.0,400.0,1612,1.0,4.0,7174.0,825000,0.0,1962.0,810,1,9700,Brønderslev,57.267845,9.959344,0,1
6675,6675,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=10968&shopno=102147&fromsite=boligsiden&csref=boligsiden,c,130.0,285.0,2622,1.0,4.0,17210.0,2375000,0.0,1975.0,730,1,8920,Randers,56.473766,10.016924,0,1
6676,6676,holiday house,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=20220329&shopno=230042&fromsite=boligsiden&csref=boligsiden,,102.0,880.0,2188,1.0,4.0,20049.0,2045000,0.0,2022.0,791,1,8831,Viborg,56.533092,9.329812,0,1
6677,6677,holiday house,0.0,https://lowebruunbornholm.dk//bolig/602845/hammershusvej-65-3770-allinge/,e,124.0,618.0,1670,2.0,5.0,36375.0,4385000,0.0,1936.0,400,1,3770,Bornholm,55.28572,14.7724495,0,1
6678,6678,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=HV6598&shopno=270144&fromsite=boligsiden&csref=boligsiden,d,172.0,722.0,1566,1.0,5.0,7005.0,1275000,0.0,1966.0,787,1,7760,Thisted,56.74859,8.4158535,0,1
6679,6679,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=282305&shopno=240008&fromsite=boligsiden&csref=boligsiden,b,111.0,317.0,2318,1.0,4.0,19246.0,2195000,0.0,1981.0,851,1,9400,Aalborg,57.07948,9.939042,0,1
6680,6680,holiday house,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=8350034&shopno=270250&fromsite=boligsiden&csref=boligsiden,,120.0,1222.0,1339,1.0,4.0,10792.0,1295000,0.0,1983.0,707,1,8950,Norddjurs,56.539627,10.374813,0,1
6681,6681,condo,0.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R114&sagsnr=114-1318,d,58.0,0.0,2774,6.0,3.0,74052.0,4295000,0.0,1895.0,101,1,1665,København,55.667255,12.549014,0,0
6682,6682,villa,25.0,https://www.danbolig.dk?propertyid=2810000409&brokerid=281,c,265.0,4246.0,2201,2.0,6.0,11356.0,2998000,0.0,1954.0,561,1,6731,Esbjerg,55.46215,8.561278,1,1
6683,6683,condo,0.0,https://www.lokalbolig.dk/?sag=22-X0001422,c,81.0,0.0,3502,1.0,3.0,24630.0,1995000,0.0,1200.0,265,1,4000,Roskilde,55.62956,12.065633,0,0
6684,6684,holiday house,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=2700083&shopno=270244&fromsite=boligsiden&csref=boligsiden,,100.0,1000.0,1967,1.0,4.0,26293.0,2695000,0.0,1967.0,270,1,3250,Gribskov,56.11514,12.269517,0,1
6685,6685,villa,96.0,https://home.dk/sag/1370000769,d,161.0,724.0,4839,2.0,5.0,27082.0,5495000,0.0,1972.0,217,1,3060,Helsingør,56.002766,12.540036,1,1
6686,6686,condo,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=V5213JE5&shopno=260057&fromsite=boligsiden&csref=boligsiden,d,82.0,0.0,2791,1.0,3.0,31646.0,2595000,0.0,1961.0,223,1,2970,Hørsholm,55.88099,12.499768,0,0
6687,6687,villa,0.0,https://www.lokalbolig.dk/?sag=07-X0000893,e,141.0,822.0,3636,1.0,5.0,21792.0,3198000,0.0,1957.0,240,1,3660,Egedal,55.787853,12.266986,0,1
6688,6688,condo,0.0,https://www.gravelstone.dk/redirect/?caseno=13060000361,a2010,60.0,0.0,1551,3.0,2.0,27917.0,1675000,0.0,1917.0,751,1,8260,Aarhus,56.127674,10.161859,0,0
6689,6689,terraced house,0.0,https://www.danbolig.dk?propertyid=0170000345&brokerid=017,c,129.0,242.0,2100,2.0,4.0,20440.0,2645000,0.0,1880.0,621,1,6000,Kolding,55.495804,9.471155,0,1
6690,6690,holiday house,0.0,https://home.dk/sag/8350000017,,148.0,1201.0,1727,1.0,6.0,10045.0,1575000,0.0,1977.0,820,1,9640,Vesthimmerlands,56.69386,9.1888685,0,1
6691,6691,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=172140&shopno=105928&fromsite=boligsiden&csref=boligsiden,d,162.0,611.0,4809,1.0,5.0,48072.0,7295000,0.0,1934.0,175,1,2610,Rødovre,55.673847,12.462696,0,1
6692,6692,villa,0.0,https://home.dk/sag/6330000634,c,123.0,769.0,1569,1.0,5.0,9930.0,1275000,0.0,1976.0,530,1,7200,Billund,55.756767,8.951485,0,1
6693,6693,villa,8.0,https://www.edc.dk/sag/?sagsnr=46701783,e,202.0,1540.0,2559,3.0,7.0,5707.0,1165000,0.0,1900.0,336,1,4660,Stevns,55.28795,12.3179455,1,1
6694,6694,villa,59.0,https://home.dk/sag/7010001565,e,108.0,940.0,1403,2.0,4.0,5424.0,745000,0.0,1959.0,540,1,6430,Sønderborg,55.050106,9.775528,1,1
6695,6695,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=89592&shopno=230028&fromsite=boligsiden&csref=boligsiden,d,163.0,757.0,1495,1.0,5.0,6066.0,1095000,0.0,1965.0,787,1,7700,Thisted,57.01136,8.735044,0,1
6696,6696,villa,85.0,https://home.dk/sag/1430001512,d,128.0,712.0,3938,2.0,4.0,22878.0,3895000,0.0,1970.0,240,1,3650,Egedal,55.794598,12.140799,1,1
6697,6697,condo,0.0,http://www.lilienhoff.dk/redirect.htm?mgl=2389&sag=30000621,e,274.0,0.0,4198,1.0,6.0,19325.0,5295000,0.0,1955.0,730,1,8900,Randers,56.460457,10.036854,0,0
6698,6698,villa,0.0,https://home.dk/sag/2010003024,a2015,170.0,896.0,3293,1.0,5.0,26441.0,4495000,0.0,2017.0,316,1,4300,Holbæk,55.70857,11.628984,0,1
6699,6699,villa,0.0,https://www.danbolig.dk?propertyid=0970000286&brokerid=097,c,167.0,854.0,4335,2.0,6.0,35292.0,5795000,0.0,1982.0,217,1,3060,Helsingør,55.999184,12.536863,0,1
6700,6700,condo,0.0,https://www.estaldo.com/listing/796584a6-31fd-4999-a596-73d2bfdc7741,d,56.0,0.0,2810,1.0,2.0,51696.0,2895000,0.0,1936.0,101,1,2450,København,55.655266,12.53582,0,0
6701,6701,villa,0.0,https://www.danbolig.dk?propertyid=1940000118&brokerid=194,,123.0,946.0,1387,1.0,4.0,5385.0,700000,0.0,1969.0,510,1,6510,Haderslev,55.29301,9.050301,0,1
6702,6702,holiday house,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=13-10336&shopno=260123&fromsite=boligsiden&csref=boligsiden,,56.0,1002.0,1244,1.0,3.0,18528.0,1095000,0.0,1974.0,376,1,4873,Guldborgsund,54.65116,11.943482,0,1
6703,6703,condo,0.0,https://www.danbolig.dk?propertyid=0590000678&brokerid=059,d,73.0,0.0,3954,1.0,3.0,35548.0,2595000,0.0,1964.0,175,1,2610,Rødovre,55.679737,12.452269,0,0
6704,6704,condo,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=666786&shopno=260336&fromsite=boligsiden&csref=boligsiden,b,172.0,0.0,8470,7.0,5.0,78459.0,13495000,0.0,2007.0,101,1,2100,København,55.69731,12.593549,0,0
6705,6705,terraced house,0.0,https://johnfrandsen.dk/sag/RR2107/grinden-13g-romalt-8960-randers-so/,,99.0,128.0,3269,2.0,4.0,21162.0,2095000,0.0,1200.0,730,1,8960,Randers,56.447163,10.088014,0,1
6706,6706,villa,0.0,http://www.eltoftnielsen.dk/default.aspx?mgl=2783&sagsnr=IEN11513,c,269.0,1235.0,3096,1.0,4.0,31838.0,6495000,0.0,1932.0,370,1,4700,Næstved,55.194828,11.74321,0,1
6707,6707,condo,0.0,https://www.danbolig.dk?propertyid=1040000069&brokerid=104,d,65.0,0.0,2111,2.0,3.0,30627.0,2395000,0.0,1953.0,159,1,2860,Gladsaxe,55.742027,12.504783,0,0
6708,6708,cooperative,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=10974&shopno=102147&fromsite=boligsiden&csref=boligsiden,d,103.0,705.0,3010,1.0,4.0,4880.0,550000,0.0,1948.0,730,1,8900,Randers,56.465366,10.025626,0,1
6709,6709,holiday house,0.0,https://www.edc.dk/sag/?sagsnr=68504085,,113.0,1531.0,3567,1.0,5.0,30884.0,3598000,0.0,1997.0,573,1,6857,Varde,55.551254,8.147227,0,1
6710,6710,condo,0.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R151&sagsnr=151D0604,c,160.0,0.0,7598,1.0,5.0,65594.0,10495000,0.0,1973.0,230,1,2840,Rudersdal,55.803616,12.464881,0,0
6711,6711,holiday house,0.0,https://www.edc.dk/sag/?sagsnr=77604956,,99.0,800.0,1223,1.0,5.0,37845.0,2195000,0.0,1972.0,787,1,7700,Thisted,56.947533,8.379319,0,1
6712,6712,condo,0.0,https://www.kunlejligheder.dk/redirect/?caseno=35700000468,c,58.0,0.0,2419,5.0,2.0,39569.0,2295000,0.0,1934.0,157,1,2920,Gentofte,55.760296,12.571467,0,0
6713,6713,condo,0.0,https://www.nicolajkejser.dk/sag.aspx?mgl=2759&sagsnr=NK-560,d,62.0,0.0,3246,1.0,2.0,34597.0,2145000,-4.67,1932.0,157,1,2820,Gentofte,55.747894,12.516216,0,0
6714,6714,villa,56.0,https://www.edc.dk/sag/?sagsnr=60205248,d,167.0,1501.0,1538,3.0,5.0,8554.0,1795000,0.0,1953.0,630,1,6040,Vejle,55.587753,9.354592,1,1
6715,6715,holiday house,22.0,https://johnfrandsen.dk/sag/34000000508/anholtvej-10-boennerup-strand-8585-glesborg/,,153.0,1204.0,2478,1.0,6.0,29017.0,4695000,0.0,2012.0,707,1,8585,Norddjurs,56.527138,10.724007,1,1
